num_visits_customer,total_net_sales,is_cc_user,avg_net_sales_per_visit,pct_spent_sweaters,pct_spent_knit_tops,pct_spent_knit_dresses,pct_spent_blouses,pct_spent_jackets,pct_spent_career_pants,pct_spent_casual_pants,pct_spent_shirts,pct_spent_dresses,pct_spent_suits,pct_spent_outwear,pct_spent_jewelry,pct_spent_fashion,pct_spent_legwear,pct_spent_collectibles,ammount_spend_store_1,ammount_spend_store_2,ammount_spend_store_3,ammount_spend_store_4,ammount_spend_past_3months,ammount_spend_past_month,ammount_spend_past_6months,ammount_spend_last_year_same_period,gross margin percentage,num_mkt_promotions,num_days_customer,num_days_between_purchases,markdown,num_diff_product_classes,num_cupons_used,num_individual_items_purchased,num_stores_shopped,has_valid_phone,is_web_shopper,promotions_num_mailed,promotions_num_responded,promotions_pct_responded,product_uniformity,num_days_between_purchases_lifetime,pct_returns_products
4,135.49,False,33.87,0.0,0.0,0.28,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.07,0.0,0.0,0.0,24.0,111.49,0.0,32.5,32.5,72.49,0.0,0.56,3,352,88.0,0.19,4,0,5,3,True,False,0,0,0.0,33.23,39.11,0.0
5,470.42,True,94.08,0.35,0.0,0.07,0.0,0.4,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.02,0.21,0.0,330.36,140.06,0.0,0.0,0.0,158.98,93.0,0.55,16,637,127.4,0.21,7,0,13,2,True,False,8,2,25.0,36.31,35.38,0.0
9,641.58,True,71.28,0.2,0.0,0.17,0.08,0.14,0.0,0.0,0.11,0.0,0.0,0.0,0.03,0.17,0.0,0.0,0.0,0.0,641.58,0.0,69.68,0.0,386.64,64.98,0.6,18,673,74.77,0.03,11,0,19,3,True,False,10,4,40.0,14.66,33.65,0.07
3,311.23,False,103.74,0.23,0.07,0.0,0.09,0.16,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.23,53.0,0.0,0.0,0.0,0.0,176.25,0.58,16,480,160.0,0.26,6,0,10,2,True,False,9,2,22.22,27.91,48.0,0.0
6,1482.75,True,247.12,0.29,0.01,0.24,0.01,0.07,0.17,0.13,0.0,0.0,0.0,0.0,0.0,0.02,0.004047,0.03,0.0,1438.87,43.88,0.0,246.5,246.5,535.11,544.69,0.49,16,690,115.0,0.25,14,2,48,4,True,False,9,3,33.33,20.5,15.33,0.0
11,1352.03,True,122.91,0.15,0.04,0.0,0.06,0.27,0.24,0.00923,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,12.99,1339.04,0.0,249.99,249.99,802.63,501.93,0.52,16,493,44.81,0.19,13,6,45,4,True,False,5,3,60.0,18.62,21.43,0.2
5,476.96,True,95.39,0.61,0.0,0.0,0.01,0.07,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,456.97,19.99,0.0,61.5,61.5,171.48,0.0,0.41,18,659,131.8,0.28,7,1,22,3,True,False,9,2,22.22,40.44,28.65,0.06
1,106.2,True,106.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,106.2,0.0,0.0,0.0,0.0,106.2,0.65,14,327,327.0,0.1,2,0,2,1,True,False,6,0,0.0,75.0,163.5,0.0
6,473.43,True,78.9,0.54,0.02,0.0,0.05,0.09,0.11,0.06,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,473.43,0.0,141.7,39.5,279.2,0.0,0.55,9,283,47.16,0.29,8,1,18,1,True,False,4,1,25.0,34.81,25.72,0.0
1,187.0,False,187.0,0.15,0.0,0.0,0.0,0.52,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,0.67,13,348,348.0,0.0,3,0,3,1,True,False,5,0,0.0,111.77,348.0,0.0
1,102.99,False,102.99,0.66,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.99,0.0,0.0,0.0,0.0,0.0,0.57,2,258,258.0,0.12,2,0,3,1,False,False,1,0,0.0,55.13,258.0,0.0
1,88.2,True,88.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,0.0,0.0,0.0,88.2,0.0,0.55,8,118,118.0,0.3,1,1,4,1,True,False,1,0,0.0,100.0,5.9,0.0
8,562.52,True,70.31,0.17,0.0,0.0,0.04,0.33,0.32,0.0,0.0,0.0,0.0,0.0,0.03,0.009772,0.0,0.0,0.0,0.0,562.52,0.0,423.53,423.53,423.53,0.0,0.45,22,598,74.75,0.24,9,1,19,2,True,False,10,1,10.0,24.93,35.17,0.09
10,673.73,True,67.37,0.2,0.0,0.0,0.1,0.21,0.18,0.01,0.005542,0.17,0.0,0.0,0.01,0.008549,0.0,0.13,0.0,0.0,673.73,0.0,289.91,0.0,309.9,110.0,0.31,22,631,63.1,0.35,12,2,25,2,True,False,9,3,33.33,18.7,23.37,0.07
2,260.0,False,130.0,0.0,0.0,0.0,0.35,0.45,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,260.0,0.0,0.0,0.0,221.0,0.0,0.71,1,307,153.5,0.03,4,0,4,1,True,False,0,0,0.0,40.49,153.5,0.0
5,1550.44,True,310.08,0.15,0.01,0.0,0.15,0.26,0.15,0.0,0.1,0.0,0.08,0.0,0.05,0.0,0.01,0.06,0.0,792.45,757.99,0.0,660.46,614.99,1146.44,0.0,0.66,20,564,112.8,0.06,15,1,39,6,True,False,11,3,27.27,16.58,28.2,0.0
2,182.45,False,91.22,0.0,0.05,0.0,0.21,0.0,0.32,0.0,0.24,0.0,0.0,0.0,0.16,0.0,0.0,0.32,0.0,0.0,182.45,0.0,68.46,0.0,68.46,113.99,0.6,1,321,160.5,0.18,6,0,8,1,True,False,0,0,0.0,34.42,160.5,0.0
12,765.76,True,63.81,0.12,0.02,0.00569,0.1,0.22,0.11,0.0,0.06,0.04,0.0,0.0,0.08,0.04,0.03,0.06,0.0,0.0,712.77,52.99,117.68,7.5,117.68,113.99,0.43,20,655,54.58,0.24,22,0,39,4,True,False,10,5,50.0,11.19,21.83,0.14
3,221.5,True,73.83,0.77,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,26.5,0.0,0.0,0.0,112.0,83.0,0.49,15,538,179.33,0.39,3,1,9,2,True,False,9,2,22.22,65.44,38.42,0.0
30,6785.69,True,226.18,0.15,0.02,0.01,0.13,0.22,0.09,0.03,0.02,0.01,0.0,0.0,0.04,0.03,0.01,0.01,0.0,5318.18,1467.51,0.0,527.85,404.49,2757.37,819.71,0.54,23,655,21.83,0.21,27,10,246,6,True,False,9,8,88.89,10.79,7.98,0.22
2,246.6,False,123.3,0.04,0.0,0.0,0.08,0.45,0.0,0.08,0.17,0.14,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,101.45,145.15,145.15,145.15,145.15,0.0,0.32,3,265,132.5,0.36,9,0,10,2,True,False,1,0,0.0,27.3,53.0,0.0
11,441.72,False,40.15,0.18,0.08,0.12,0.09,0.0,0.0,0.1,0.06,0.0,0.0,0.0,0.0,0.09,0.01,0.0,0.0,5.0,436.72,0.0,0.0,0.0,155.78,71.22,0.5,17,635,57.72,0.26,14,0,28,3,True,False,9,4,44.44,8.93,24.42,0.3
2,101.48,False,50.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,101.48,0.0,49.0,0.0,101.48,0.0,0.62,2,93,46.5,0.18,1,0,3,2,True,False,0,0,0.0,123.31,18.6,0.0
2,614.98,False,307.49,0.44,0.0,0.0,0.19,0.16,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,286.98,328.0,0.0,0.0,0.0,0.0,0.0,0.67,13,684,342.0,0.0,5,0,11,3,True,False,7,0,0.0,36.13,171.0,0.0
6,674.38,True,112.39,0.04,0.02,0.0,0.0,0.25,0.14,0.03,0.12,0.15,0.0,0.0,0.02,0.006286,0.01,0.13,0.0,0.0,674.38,0.0,254.98,143.98,493.48,0.0,0.66,11,278,46.33,0.11,15,0,20,1,True,False,3,1,33.33,15.26,21.38,0.17
9,900.71,True,100.07,0.07,0.0,0.0,0.1,0.07,0.14,0.04,0.0,0.13,0.001856,0.0,0.0,0.03,0.04,0.03,0.0,0.0,620.74,279.97,0.0,0.0,815.43,0.0,0.58,23,691,76.77,0.11,19,1,35,4,True,True,10,3,30.0,6.98,23.03,0.49
31,2119.52,True,68.37,0.13,0.03,0.11,0.08,0.26,0.09,0.006995,0.03,0.06,0.0,0.02,0.0,0.0,0.001524,0.02,0.0,1618.36,501.16,0.0,403.11,98.37,1057.91,138.77,0.44,20,612,19.74,0.37,20,3,92,3,True,False,9,6,66.67,12.44,7.46,0.17
6,1030.27,True,171.71,0.09,0.01,0.0,0.0,0.34,0.04,0.0,0.22,0.0,0.05,0.05,0.007189,0.01,0.0,0.04,0.0,476.91,553.36,0.0,0.0,0.0,0.0,0.0,0.61,22,557,92.83,0.12,13,1,26,2,True,False,11,3,27.27,19.2,25.31,0.15
6,1306.19,True,217.69,0.14,0.01,0.05,0.05,0.24,0.03,0.0,0.13,0.27,0.0,0.0,0.004586,0.0,0.03,0.0,0.0,0.0,162.97,1143.22,215.9,167.91,1226.19,0.0,0.46,11,185,30.83,0.23,17,1,49,3,True,True,1,1,100.0,18.51,8.8,0.0
4,254.0,True,63.5,0.44,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,254.0,0.0,78.0,78.0,127.0,0.0,0.54,18,594,148.5,0.24,4,1,9,1,True,True,10,3,30.0,49.07,37.12,0.0
12,1388.05,True,115.67,0.31,0.02,0.13,0.07,0.13,0.0,0.1,0.11,0.02,0.0,0.0,0.01,0.03,0.02,0.0,0.0,1370.05,18.0,0.0,560.15,167.0,838.08,0.0,0.55,16,339,28.25,0.24,16,4,53,2,True,False,10,5,50.0,17.01,12.55,0.0
11,598.75,True,54.43,0.58,0.02,0.0,0.04,0.0,0.09,0.09,0.12,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,343.98,201.78,52.99,132.8,98.0,561.77,0.0,0.57,10,592,53.81,0.18,9,1,24,6,True,False,5,3,60.0,37.82,19.09,0.0
13,796.72,True,61.28,0.05,0.01,0.0,0.008222,0.23,0.07,0.0,0.04,0.04,0.0,0.0,0.006396,0.05,0.02,0.0,27.3,53.98,684.46,30.98,294.16,0.0,160.29,260.99,0.54,22,678,52.15,0.21,19,4,37,5,True,False,9,2,22.22,7.21,15.76,0.76
2,125.96,False,62.98,0.61,0.11,0.0,0.14,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.96,0.0,0.0,0.0,0.0,0.0,0.33,14,355,177.5,0.2,4,0,6,2,False,False,5,0,0.0,43.21,177.5,0.0
10,1188.12,False,118.81,0.0,0.0,0.08,0.1,0.25,0.12,0.0,0.18,0.13,0.0,0.0,0.005532,0.02,0.01,0.0,0.0,1152.93,35.19,0.0,0.0,0.0,463.98,0.0,0.53,13,612,61.2,0.16,16,1,31,4,True,True,9,2,22.22,14.65,29.14,0.09
4,574.36,True,143.59,0.21,0.0,0.0,0.0,0.17,0.17,0.0,0.1,0.08,0.22,0.0,0.0,0.0,0.01,0.0,0.0,568.38,5.98,0.0,170.95,0.0,219.95,0.0,0.49,17,503,125.75,0.3,10,0,18,3,True,False,10,1,10.0,17.88,35.92,0.0
1,100.46,False,100.46,0.45,0.0,0.0,0.0,0.06,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,52.47,47.99,0.0,0.0,0.0,0.0,0.0,0.21,2,257,257.0,0.25,4,0,5,2,True,False,0,0,0.0,32.7,128.5,0.0
13,2081.27,True,160.09,0.09,0.0,0.008679,0.2,0.21,0.16,0.0,0.12,0.12,0.0,0.0,0.006395,0.0,0.006166,0.09,0.0,1494.81,586.46,0.0,952.85,780.99,1902.3,0.0,0.62,2,271,20.84,0.1,15,3,45,6,True,False,0,0,0.0,16.68,9.67,0.05
8,475.72,True,59.46,0.34,0.02,0.01,0.0,0.07,0.04,0.07,0.0,0.0,0.19,0.0,0.0,0.009591,1.7e-05,0.0,0.0,424.77,0.01,50.94,140.24,50.94,229.22,0.0,0.45,11,206,25.75,0.35,11,3,26,4,True,False,8,3,37.5,17.23,7.92,0.25
7,141.36,False,20.19,0.28,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,99.97,41.39,0.0,104.38,39.0,141.36,0.0,0.34,1,489,69.85,0.36,5,0,8,4,False,False,0,0,0.0,24.77,27.16,0.2
9,656.14,False,72.9,0.06,0.01,0.0,0.07,0.25,0.08,0.0,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,119.73,536.41,0.0,0.0,0.0,656.14,0.0,0.56,5,614,68.22,0.1,11,0,28,5,False,False,2,0,0.0,8.81,36.11,0.73
1,84.0,False,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,84.0,0.0,0.72,3,134,134.0,0.0,1,0,1,1,True,False,1,0,0.0,100.0,134.0,0.0
2,203.0,False,101.5,0.38,0.0,0.0,0.11,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,203.0,0.0,102.0,0.0,203.0,0.0,0.6,4,132,66.0,0.22,4,2,6,1,True,False,1,1,100.0,28.67,44.0,0.0
10,1386.05,True,138.6,0.21,0.04,0.04,0.06,0.37,0.21,0.0,0.0,0.0,0.0,0.0,0.02,0.007208,0.008658,0.04,0.0,252.44,127.99,1005.62,507.3,283.22,970.21,0.0,0.39,18,668,66.8,0.28,15,2,63,4,True,False,6,2,33.33,24.15,23.03,0.0
2,408.99,False,204.49,0.06,0.04,0.0,0.2,0.26,0.28,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,382.64,26.35,0.0,0.0,0.0,159.99,0.0,0.65,15,379,189.5,0.05,7,0,8,2,False,False,8,2,25.0,23.39,94.75,0.0
1,72.97,False,72.97,0.54,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.04,0.0,0.0,0.0,72.97,0.0,0.0,0.0,0.0,0.0,0.53,0,307,307.0,0.02,4,0,4,1,True,False,0,0,0.0,39.58,307.0,0.0
10,1130.97,False,113.09,0.31,0.0,0.07,0.02,0.1,0.13,0.22,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,145.5,985.47,0.0,136.0,136.0,296.99,84.0,0.58,20,698,69.8,0.24,11,1,31,6,True,False,9,7,77.78,19.91,22.51,0.0
2,214.98,False,107.49,0.38,0.04,0.22,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,214.98,0.0,0.0,0.0,0.0,0.0,0.61,2,495,247.5,0.06,7,0,8,2,True,False,0,0,0.0,28.07,123.75,0.0
4,223.99,True,55.99,0.0,0.0,0.0,0.05,0.18,0.1,0.0,0.0,0.08,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,223.99,0.0,48.49,0.0,223.99,0.0,0.57,7,517,129.25,0.17,7,1,13,1,True,False,2,1,50.0,5.44,51.7,1.31
1,77.98,False,77.98,0.51,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.98,0.0,0.0,0.0,0.0,0.0,0.56,8,285,285.0,0.18,2,0,3,1,True,False,1,0,0.0,50.03,142.5,0.0
5,616.68,True,123.33,0.18,0.1,0.19,0.07,0.19,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.68,0.0,382.47,0.0,581.7,0.0,0.6,16,632,126.4,0.11,10,1,18,3,True,False,8,2,25.0,15.76,79.0,0.0
7,422.39,False,60.34,0.42,0.04,0.0,0.1,0.18,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,304.44,117.95,186.94,0.0,422.39,0.0,0.47,17,552,78.85,0.25,9,0,21,4,True,False,9,1,11.11,23.36,55.2,0.11
2,463.32,True,231.66,0.19,0.0,0.14,0.04,0.1,0.0,0.06,0.0,0.31,0.0,0.0,0.0,0.12,0.0,0.0,0.0,406.22,57.1,0.0,0.0,0.0,0.0,0.0,0.56,20,672,336.0,0.14,8,0,13,2,True,False,9,1,11.11,19.4,112.0,0.0
7,298.95,True,42.7,0.58,0.0,0.0,0.0,0.19,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,283.95,0.0,40.0,40.0,188.45,0.0,0.41,15,657,93.85,0.3,6,1,12,3,True,False,8,2,25.0,38.69,34.57,0.13
17,989.11,True,58.18,0.1,0.15,0.01,0.21,0.14,0.01,0.14,0.04,0.0,0.0,0.0,0.0,0.03,0.0,0.05,0.0,478.97,510.14,0.0,462.18,251.48,779.14,0.0,0.37,5,299,17.58,0.31,16,1,60,2,True,False,2,2,100.0,13.22,5.64,0.14
3,499.44,True,166.48,0.17,0.0,0.19,0.24,0.07,0.0,0.0,0.04,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,89.97,409.47,0.0,0.0,0.0,89.97,0.0,0.52,19,643,214.33,0.28,7,0,14,3,True,False,8,1,12.5,21.05,45.92,0.0
2,162.0,False,81.0,0.23,0.0,0.0,0.35,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.6,17,684,342.0,0.19,4,0,6,1,True,False,9,1,11.11,27.95,68.4,0.0
2,197.75,False,98.87,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,139.5,58.25,0.0,0.0,0.0,0.0,0.0,0.53,1,641,320.5,0.43,3,0,3,2,True,False,2,0,0.0,54.1,49.3,0.0
9,884.08,True,98.23,0.3,0.0,0.11,0.06,0.11,0.03,0.0,0.08,0.04,0.0,0.0,0.007234,0.05,0.02,0.0,0.0,55.49,828.59,0.0,178.72,0.0,269.7,147.49,0.52,20,687,76.33,0.28,17,3,38,3,True,False,10,4,40.0,13.45,14.93,0.17
14,1361.54,False,97.25,0.16,0.0,0.05,0.02,0.22,0.05,0.0,0.16,0.07,0.0,0.0,0.01,0.05,0.01,0.0,0.0,1221.4,140.14,0.0,263.0,263.0,413.0,361.74,0.63,19,692,49.42,0.16,18,2,37,5,True,False,8,5,62.5,11.76,13.3,0.18
2,389.97,True,194.98,0.21,0.0,0.0,0.0,0.27,0.0,0.0,0.13,0.0,0.33,0.0,0.0,0.0,0.03,0.0,0.0,0.0,389.97,0.0,0.0,0.0,0.0,0.0,0.67,22,674,337.0,0.07,5,0,9,2,True,False,10,2,20.0,25.37,84.25,0.0
8,344.9,True,43.11,0.56,0.0,0.0,0.0,0.0,0.02,0.09,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.91,19.99,0.0,69.98,69.98,167.46,0.0,0.49,22,648,81.0,0.2,5,3,12,4,True,False,9,2,22.22,35.14,21.6,0.2
10,867.5,True,86.75,0.26,0.06,0.09,0.0,0.24,0.2,0.08,0.0,0.0,0.0,0.0,0.0,0.02,0.002537,0.08,0.0,801.0,66.5,0.0,79.0,0.0,139.75,135.0,0.34,17,516,51.6,0.48,14,1,32,5,True,False,9,5,55.56,20.16,16.12,0.02
1,87.0,False,87.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,87.0,0.53,5,313,313.0,0.25,1,0,2,1,True,False,2,0,0.0,100.0,313.0,0.0
10,781.17,True,78.11,0.31,0.0,0.0,0.06,0.07,0.1,0.2,0.1,0.0,0.0,0.0,0.05,0.0,0.07,0.0,0.0,152.95,628.22,0.0,277.71,15.0,615.42,0.0,0.49,23,551,55.1,0.28,11,2,40,5,True,True,9,5,55.56,18.21,21.19,0.0
3,112.97,False,37.65,0.0,0.09,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,112.97,0.0,0.0,0.0,10.49,0.0,0.53,6,493,164.33,0.13,4,0,4,1,False,False,4,0,0.0,65.52,98.6,0.0
41,2116.28,True,51.61,0.32,0.01,0.03,0.11,0.15,0.09,0.02,0.1,0.02,0.0,0.0,0.03,0.03,0.004938,0.12,0.0,241.7,1874.58,0.0,473.38,100.2,1001.33,132.79,0.45,22,639,15.58,0.4,23,2,95,2,True,False,8,6,75.0,18.22,6.45,0.03
7,482.81,False,68.97,0.13,0.09,0.04,0.2,0.34,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,462.82,19.99,0.0,0.0,0.0,165.0,0.55,16,685,97.85,0.13,10,0,15,3,True,False,9,4,44.44,19.95,29.78,0.04
3,341.92,True,113.97,0.6,0.0,0.0,0.0,0.17,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.44,0.0,129.48,0.0,0.0,0.0,0.0,112.48,0.38,17,563,187.66,0.27,3,1,9,2,True,False,8,2,25.0,44.52,56.3,0.0
4,309.99,True,77.49,0.0,0.0,0.0,0.0,0.26,0.15,0.0,0.29,0.06,0.0,0.0,0.0,0.05,0.0,0.72,0.0,0.0,309.99,0.0,23.99,0.0,23.99,0.0,0.67,16,305,76.25,0.04,5,0,7,4,True,False,4,0,0.0,71.0,33.88,0.19
8,1001.0,True,125.12,0.16,0.05,0.0,0.01,0.0,0.04,0.46,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,375.6,625.4,0.0,328.11,0.0,649.08,0.0,0.51,14,634,79.25,0.22,16,2,47,2,True,False,5,1,20.0,25.5,16.68,0.2
1,81.0,False,81.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.62,7,551,551.0,0.23,2,0,3,1,True,False,6,1,16.67,86.03,137.75,0.0
18,773.36,True,42.96,0.17,0.04,0.02,0.05,0.05,0.03,0.12,0.07,0.05,0.0,0.07,0.008372,0.01,0.0,0.0,0.0,699.86,73.5,0.0,2.25,24.0,338.25,0.0,0.51,21,674,37.44,0.28,18,5,37,3,True,False,10,6,60.0,7.0,11.23,0.35
18,1580.26,True,87.79,0.07,0.01,0.17,0.04,0.09,0.007948,0.01,0.03,0.01,0.0,0.0,0.0,0.04,0.0,0.04,0.0,295.92,1284.34,0.0,307.96,0.0,195.39,0.0,0.63,21,576,32.0,0.05,18,0,71,7,True,False,8,2,25.0,5.47,15.15,0.91
4,507.0,True,126.75,0.07,0.0,0.0,0.05,0.14,0.27,0.0,0.0,0.12,0.0,0.0,0.05,0.05,0.0,0.27,0.0,245.0,262.0,0.0,118.0,118.0,118.0,0.0,0.67,14,648,162.0,0.06,9,1,16,2,True,False,8,2,25.0,20.34,24.0,0.26
7,928.28,True,132.61,0.3,0.009685,0.05,0.1,0.27,0.09,0.04,0.1,0.0,0.0,0.0,0.0,0.005386,0.0,0.16,0.0,0.0,928.28,0.0,181.75,0.0,539.69,0.0,0.53,20,348,49.71,0.18,14,2,32,1,True,False,5,2,40.0,23.19,18.31,0.0
2,229.49,False,114.74,0.0,0.17,0.0,0.11,0.0,0.0,0.3,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.49,49.0,0.0,0.0,0.0,193.5,35.99,0.7,10,535,267.5,0.05,6,0,14,2,True,False,2,0,0.0,24.57,133.75,0.51
7,804.0,True,114.85,0.12,0.07,0.008483,0.02,0.08,0.1,0.03,0.11,0.14,0.26,0.0,0.0,0.0,0.0,0.09,0.0,0.0,804.0,0.0,342.09,46.99,342.09,217.49,0.25,21,659,94.14,0.35,14,1,30,3,True,False,8,2,25.0,15.15,36.61,0.02
9,486.06,True,54.0,0.22,0.0,0.03,0.05,0.0,0.09,0.04,0.1,0.23,0.0,0.0,0.0,0.05,0.0,0.0,0.0,456.66,29.4,0.0,84.36,0.0,242.35,161.99,0.49,19,563,62.55,0.21,12,0,16,4,True,False,8,4,50.0,13.27,28.15,0.2
1,221.4,True,221.4,0.15,0.0,0.0,0.0,0.4,0.23,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,221.4,0.0,0.0,0.0,0.0,221.4,0.67,17,330,330.0,0.1,4,0,4,1,True,False,6,0,0.0,99.23,330.0,0.0
1,127.97,False,127.97,0.27,0.0,0.0,0.03,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,59.0,68.97,0.0,0.0,0.0,0.0,0.0,0.5,2,310,310.0,0.03,6,0,6,2,True,False,0,0,0.0,34.01,77.5,0.0
3,484.24,True,161.41,0.14,0.0,0.01,0.05,0.0,0.0,0.04,0.0,0.37,0.18,0.0,0.05,0.12,0.0,0.0,0.0,342.04,142.2,0.0,0.0,0.0,73.5,0.0,0.52,12,535,178.33,0.23,9,1,12,2,True,False,7,0,0.0,21.8,38.21,0.0
4,756.46,True,189.11,0.03,0.0,0.0,0.09,0.36,0.08,0.0,0.11,0.08,0.16,0.0,0.0,0.0,0.0,0.12,0.0,687.46,69.0,0.0,414.98,414.98,414.98,0.0,0.64,12,530,132.5,0.09,9,0,12,2,True,True,5,0,0.0,21.37,44.16,0.06
3,118.45,False,39.48,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.45,0.0,78.46,0.0,118.45,0.0,0.48,5,117,39.0,0.28,3,0,5,1,True,False,0,0,0.0,39.85,16.71,0.0
5,289.07,False,57.81,0.0,0.04,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.02,0.0,0.0,0.0,0.0,0.0,265.09,23.98,289.07,246.0,289.07,0.0,0.65,4,621,124.2,0.08,6,0,10,3,True,False,0,0,0.0,32.34,62.1,0.27
5,457.41,False,91.48,0.23,0.0,0.0,0.0,0.26,0.0,0.1,0.04,0.0,0.0,0.3,0.0,0.04,0.0,0.0,0.0,83.97,373.44,0.0,23.99,0.0,172.96,0.0,0.42,4,281,56.2,0.33,8,0,12,3,True,False,0,0,0.0,23.29,35.12,0.0
2,108.0,False,54.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,108.0,0.0,108.0,0.0,108.0,0.0,0.71,18,560,280.0,0.0,3,0,3,2,True,False,10,0,0.0,40.94,80.0,0.91
10,883.4,True,88.34,0.28,0.04,0.06,0.12,0.06,0.14,0.06,0.08,0.05,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,883.4,0.0,65.96,15.0,220.44,0.0,0.45,3,344,34.4,0.32,15,0,44,2,True,False,0,0,0.0,14.73,17.2,0.0
